warehouse_id,product_id,inventory_on_hand_qty,safety_stock_qty,daily_demand_30d_avg,days_of_inventory,stockout_risk_flag
WH_RIYADH_GCC,P0109,1126.0,1459.0,104.2,10.8,1
WH_RIYADH_GCC,P0809,2361.0,707.0,50.5,46.8,0
WH_RIYADH_GCC,P0633,2384.0,1569.0,112.1,21.3,0
WH_RIYADH_GCC,P0992,2207.0,1005.0,71.8,30.7,0
WH_DUBAI_GCC,P0353,881.0,827.0,59.1,14.9,0
WH_DUBAI_GCC,P0857,2373.0,1432.0,102.3,23.2,0
WH_DUBAI_GCC,P0300,3357.0,1954.0,139.6,24.0,0
WH_DUBAI_GCC,P0975,7403.0,2218.0,158.4,46.7,0
WH_DUBAI_GCC,P0160,1067.0,942.0,67.3,15.9,0
WH_DUBAI_GCC,P0116,475.0,539.0,38.5,12.3,1
WH_DUBAI_GCC,P0836,4672.0,2463.0,175.9,26.6,0
WH_DUBAI_GCC,P0005,2861.0,1778.0,127.0,22.5,0
WH_DUBAI_GCC,P0840,1672.0,781.0,55.8,30.0,0
WH_DUBAI_GCC,P0791,852.0,1072.0,76.6,11.1,1
WH_DUBAI_GCC,P0981,1704.0,756.0,54.0,31.6,0
WH_DUBAI_GCC,P0159,1742.0,1201.0,85.8,20.3,0
WH_DUBAI_GCC,P0700,1059.0,532.0,38.0,27.9,0
WH_DUBAI_GCC,P0247,4906.0,2360.0,168.6,29.1,0
WH_DUBAI_GCC,P0030,896.0,465.0,33.2,27.0,0
WH_DUBAI_GCC,P0956,2566.0,829.0,59.2,43.3,0
WH_DUBAI_GCC,P0596,423.0,274.0,19.6,21.6,0
WH_DUBAI_GCC,P0154,3619.0,1915.0,136.8,26.5,0
WH_DUBAI_GCC,P0533,3018.0,1833.0,130.9,23.1,0
WH_DUBAI_GCC,P0540,6218.0,2096.0,149.7,41.5,0
WH_DUBAI_GCC,P0027,6876.0,2156.0,154.0,44.6,0
WH_DUBAI_GCC,P0530,3488.0,2307.0,164.8,21.2,0
WH_DUBAI_GCC,P0672,2555.0,774.0,55.3,46.2,0
WH_DUBAI_GCC,P0218,3612.0,1057.0,75.5,47.8,0
WH_DUBAI_GCC,P0342,2344.0,748.0,53.4,43.9,0
WH_DUBAI_GCC,P0294,3050.0,2107.0,150.5,20.3,0
WH_DUBAI_GCC,P0688,2696.0,820.0,58.6,46.0,0
WH_DUBAI_GCC,P0222,4555.0,1651.0,117.9,38.6,0
WH_DUBAI_GCC,P0852,951.0,279.0,19.9,47.8,0
WH_DUBAI_GCC,P0062,874.0,725.0,51.8,16.9,0
WH_DUBAI_GCC,P0517,2124.0,2486.0,177.6,12.0,1
WH_DUBAI_GCC,P0404,5453.0,1819.0,129.9,42.0,0
WH_DUBAI_GCC,P0642,2449.0,1775.0,126.8,19.3,0
WH_DUBAI_GCC,P0372,1482.0,543.0,38.8,38.2,0
WH_DUBAI_GCC,P0544,3456.0,1089.0,77.8,44.4,0
WH_DUBAI_GCC,P0914,597.0,634.0,45.3,13.2,1
WH_DUBAI_GCC,P0884,892.0,552.0,39.4,22.6,0
WH_DUBAI_GCC,P0097,5419.0,1768.0,126.3,42.9,0
WH_DUBAI_GCC,P0125,2625.0,1065.0,76.1,34.5,0
WH_DUBAI_GCC,P0139,755.0,312.0,22.3,33.9,0
WH_DUBAI_GCC,P0492,2735.0,1189.0,84.9,32.2,0
WH_DUBAI_GCC,P0363,1498.0,773.0,55.2,27.1,0
WH_DUBAI_GCC,P0080,2440.0,909.0,64.9,37.6,0
WH_DUBAI_GCC,P0589,1878.0,1235.0,88.2,21.3,0
WH_DUBAI_GCC,P0866,4584.0,1910.0,136.4,33.6,0
WH_DUBAI_GCC,P0634,1375.0,1400.0,100.0,13.8,1
WH_DUBAI_GCC,P0567,4125.0,1812.0,129.4,31.9,0
WH_DUBAI_GCC,P0021,2809.0,1179.0,84.2,33.4,0
WH_DUBAI_GCC,P0545,2921.0,1147.0,81.9,35.7,0
WH_DUBAI_GCC,P0193,5415.0,2265.0,161.8,33.5,0
WH_DUBAI_GCC,P0663,7684.0,2453.0,175.2,43.9,0
WH_DUBAI_GCC,P0511,7020.0,2414.0,172.4,40.7,0
WH_DUBAI_GCC,P0041,1729.0,1568.0,112.0,15.4,0
WH_DUBAI_GCC,P0998,279.0,302.0,21.6,12.9,1
WH_DUBAI_GCC,P0783,2354.0,902.0,64.4,36.6,0
WH_DUBAI_GCC,P0422,1033.0,1221.0,87.2,11.8,1
WH_DUBAI_GCC,P0191,1995.0,2002.0,143.0,14.0,1
WH_DUBAI_GCC,P0666,663.0,448.0,32.0,20.7,0
WH_DUBAI_GCC,P0364,944.0,427.0,30.5,31.0,0
WH_DUBAI_GCC,P0524,2948.0,889.0,63.5,46.4,0
WH_DUBAI_GCC,P0662,1309.0,1128.0,80.6,16.2,0
WH_DUBAI_GCC,P0581,543.0,238.0,17.0,31.9,0
WH_DUBAI_GCC,P0449,2619.0,1470.0,105.0,24.9,0
WH_DUBAI_GCC,P0231,1887.0,756.0,54.0,34.9,0
WH_DUBAI_GCC,P0429,1403.0,1176.0,84.0,16.7,0
WH_DUBAI_GCC,P0620,2597.0,1214.0,86.7,30.0,0
WH_DUBAI_GCC,P0595,4825.0,2395.0,171.1,28.2,0
WH_DUBAI_GCC,P0608,2944.0,1350.0,96.4,30.5,0
WH_DUBAI_GCC,P0150,2186.0,1792.0,128.0,17.1,0
WH_DUBAI_GCC,P0357,4171.0,1343.0,95.9,43.5,0
WH_DUBAI_GCC,P0228,6943.0,2297.0,164.1,42.3,0
WH_DUBAI_GCC,P0554,1470.0,696.0,49.7,29.6,0
WH_DUBAI_GCC,P0205,1730.0,2363.0,168.8,10.2,1
WH_DUBAI_GCC,P0115,2731.0,2292.0,163.7,16.7,0
WH_DUBAI_GCC,P0337,1853.0,1462.0,104.4,17.7,0
WH_DUBAI_GCC,P0911,6200.0,2233.0,159.5,38.9,0
WH_DUBAI_GCC,P0822,1436.0,1156.0,82.6,17.4,0
WH_DUBAI_GCC,P0266,1222.0,1242.0,88.7,13.8,1
WH_DUBAI_GCC,P0790,2603.0,1596.0,114.0,22.8,0
WH_DUBAI_GCC,P0796,463.0,249.0,17.8,26.0,0
WH_DUBAI_GCC,P0297,4543.0,1847.0,131.9,34.4,0
WH_DUBAI_GCC,P0011,1468.0,444.0,31.7,46.3,0
WH_DUBAI_GCC,P0105,4147.0,1777.0,126.9,32.7,0
WH_DUBAI_GCC,P0195,4095.0,1844.0,131.7,31.1,0
WH_DUBAI_GCC,P0569,2327.0,1144.0,81.7,28.5,0
WH_DUBAI_GCC,P0276,3324.0,1256.0,89.7,37.1,0
WH_DUBAI_GCC,P0188,3086.0,1975.0,141.1,21.9,0
WH_DUBAI_GCC,P0711,4372.0,2023.0,144.5,30.3,0
WH_DUBAI_GCC,P0391,877.0,444.0,31.7,27.7,0
WH_DUBAI_GCC,P0673,4305.0,1705.0,121.8,35.3,0
WH_DUBAI_GCC,P0553,544.0,321.0,22.9,23.8,0
WH_DUBAI_GCC,P0161,1776.0,892.0,63.7,27.9,0
WH_DUBAI_GCC,P0230,7151.0,2229.0,159.2,44.9,0
WH_DUBAI_GCC,P0821,6755.0,2031.0,145.1,46.6,0
WH_DUBAI_GCC,P0651,1214.0,1246.0,89.0,13.6,1
WH_DUBAI_GCC,P0189,6570.0,2131.0,152.2,43.2,0
WH_DUBAI_GCC,P0135,2382.0,1126.0,80.4,29.6,0
WH_DUBAI_GCC,P0279,1180.0,799.0,57.1,20.7,0
WH_DUBAI_GCC,P0641,3643.0,2472.0,176.6,20.6,0
WH_DUBAI_GCC,P0926,3607.0,2454.0,175.3,20.6,0
WH_DUBAI_GCC,P0568,2474.0,2132.0,152.3,16.2,0
WH_DUBAI_GCC,P0286,6815.0,2139.0,152.8,44.6,0
WH_DUBAI_GCC,P0583,2062.0,2276.0,162.6,12.7,1
WH_DUBAI_GCC,P0198,6210.0,2017.0,144.1,43.1,0
WH_DUBAI_GCC,P0254,3128.0,998.0,71.3,43.9,0
WH_DUBAI_GCC,P0103,3474.0,1743.0,124.5,27.9,0
WH_DUBAI_GCC,P0152,581.0,225.0,16.1,36.1,0
WH_DUBAI_GCC,P0754,6826.0,2052.0,146.6,46.6,0
WH_DUBAI_GCC,P0759,1811.0,1635.0,116.8,15.5,0
WH_DUBAI_GCC,P0763,1906.0,861.0,61.5,31.0,0
WH_DUBAI_GCC,P0056,1812.0,832.0,59.4,30.5,0
WH_DUBAI_GCC,P0780,2293.0,784.0,56.0,40.9,0
WH_DUBAI_GCC,P0084,586.0,353.0,25.2,23.3,0
WH_DUBAI_GCC,P0465,528.0,364.0,26.0,20.3,0
WH_DUBAI_GCC,P0907,929.0,473.0,33.8,27.5,0
WH_DUBAI_GCC,P0893,961.0,396.0,28.3,34.0,0
WH_DUBAI_GCC,P0592,5040.0,1798.0,128.4,39.3,0
WH_DUBAI_GCC,P0716,3678.0,1919.0,137.1,26.8,0
WH_DUBAI_GCC,P0837,5029.0,1940.0,138.6,36.3,0
WH_DUBAI_GCC,P0892,2964.0,1733.0,123.8,23.9,0
WH_DUBAI_GCC,P0408,3649.0,1956.0,139.7,26.1,0
WH_DUBAI_GCC,P0213,1930.0,1156.0,82.6,23.4,0
WH_DUBAI_GCC,P0693,1188.0,1527.0,109.1,10.9,1
WH_DUBAI_GCC,P0476,3046.0,1439.0,102.8,29.6,0
WH_DUBAI_GCC,P0925,1552.0,977.0,69.8,22.2,0
WH_DUBAI_GCC,P0261,3151.0,1305.0,93.2,33.8,0
WH_DUBAI_GCC,P0746,557.0,508.0,36.3,15.3,0
WH_DUBAI_GCC,P0079,3608.0,2310.0,165.0,21.9,0
WH_DUBAI_GCC,P0915,1527.0,820.0,58.6,26.1,0
WH_DUBAI_GCC,P0430,5404.0,2019.0,144.2,37.5,0
WH_DUBAI_GCC,P0316,5719.0,2027.0,144.8,39.5,0
WH_DUBAI_GCC,P0988,4989.0,1967.0,140.5,35.5,0
WH_DUBAI_GCC,P0674,1390.0,827.0,59.1,23.5,0
WH_DUBAI_GCC,P0491,4326.0,1940.0,138.6,31.2,0
WH_DUBAI_GCC,P0971,1139.0,350.0,25.0,45.6,0
WH_DUBAI_GCC,P0487,5858.0,1980.0,141.4,41.4,0
WH_DUBAI_GCC,P0918,5974.0,2485.0,177.5,33.7,0
WH_DUBAI_GCC,P0083,2877.0,1474.0,105.3,27.3,0
WH_DUBAI_GCC,P0637,4131.0,1599.0,114.2,36.2,0
WH_DUBAI_GCC,P0371,1251.0,549.0,39.2,31.9,0
WH_DUBAI_GCC,P0335,2224.0,1568.0,112.0,19.9,0
WH_DUBAI_GCC,P0076,390.0,392.0,28.0,13.9,1
WH_DUBAI_GCC,P0466,1064.0,1422.0,101.6,10.5,1
WH_DUBAI_GCC,P0904,2265.0,687.0,49.1,46.1,0
WH_DUBAI_GCC,P0876,5511.0,1956.0,139.7,39.4,0
WH_DUBAI_GCC,P0432,363.0,305.0,21.8,16.7,0
WH_DUBAI_GCC,P0458,4040.0,1309.0,93.5,43.2,0
WH_DUBAI_GCC,P0202,2680.0,1357.0,96.9,27.7,0
WH_DUBAI_GCC,P0952,946.0,277.0,19.8,47.8,0
WH_DUBAI_GCC,P0069,1881.0,885.0,63.2,29.8,0
WH_DUBAI_GCC,P0521,2427.0,1497.0,106.9,22.7,0
WH_DUBAI_GCC,P0565,5540.0,1732.0,123.7,44.8,0
WH_DUBAI_GCC,P0714,6402.0,2255.0,161.1,39.7,0
WH_DUBAI_GCC,P0143,2000.0,641.0,45.8,43.7,0
WH_DUBAI_GCC,P0962,6114.0,2043.0,145.9,41.9,0
WH_DUBAI_GCC,P0470,4065.0,1240.0,88.6,45.9,0
WH_DUBAI_GCC,P0708,2605.0,1232.0,88.0,29.6,0
WH_DUBAI_GCC,P0755,841.0,1064.0,76.0,11.1,1
WH_DUBAI_GCC,P0598,2395.0,1127.0,80.5,29.8,0
WH_DUBAI_GCC,P0909,1033.0,967.0,69.1,14.9,0
WH_DUBAI_GCC,P0410,2042.0,753.0,53.8,38.0,0
WH_DUBAI_GCC,P0927,3656.0,2121.0,151.5,24.1,0
WH_DUBAI_GCC,P0119,4059.0,1625.0,116.1,35.0,0
WH_DUBAI_GCC,P0719,871.0,864.0,61.7,14.1,0
WH_DUBAI_GCC,P0332,2892.0,2068.0,147.7,19.6,0
WH_DUBAI_GCC,P0834,1970.0,2302.0,164.4,12.0,1
WH_DUBAI_GCC,P0368,660.0,291.0,20.8,31.7,0
WH_DUBAI_GCC,P0102,2611.0,1380.0,98.6,26.5,0
WH_DUBAI_GCC,P0356,619.0,490.0,35.0,17.7,0
WH_DUBAI_GCC,P0319,4895.0,2297.0,164.1,29.8,0
WH_DUBAI_GCC,P0627,1784.0,1933.0,138.1,12.9,1
WH_DUBAI_GCC,P0220,1807.0,853.0,60.9,29.7,0
WH_DUBAI_GCC,P0088,685.0,283.0,20.2,33.9,0
WH_DUBAI_GCC,P0280,3985.0,1193.0,85.2,46.8,0
WH_DUBAI_GCC,P0867,3467.0,2157.0,154.1,22.5,0
WH_DUBAI_GCC,P0176,3779.0,1610.0,115.0,32.9,0
WH_DUBAI_GCC,P0748,5738.0,2006.0,143.3,40.0,0
WH_DUBAI_GCC,P0267,1451.0,547.0,39.1,37.1,0
WH_DUBAI_GCC,P0347,1068.0,669.0,47.8,22.3,0
WH_DUBAI_GCC,P0712,512.0,322.0,23.0,22.3,0
WH_DUBAI_GCC,P0801,3222.0,984.0,70.3,45.8,0
WH_DUBAI_GCC,P0345,2646.0,813.0,58.1,45.5,0
WH_DUBAI_GCC,P0070,1038.0,582.0,41.6,25.0,0
WH_DUBAI_GCC,P0584,2658.0,1574.0,112.4,23.6,0
WH_DUBAI_GCC,P0091,471.0,603.0,43.1,10.9,1
WH_DUBAI_GCC,P0994,4403.0,1630.0,116.4,37.8,0
WH_DUBAI_GCC,P0824,579.0,507.0,36.2,16.0,0
WH_DUBAI_GCC,P0131,2005.0,1879.0,134.2,14.9,0
WH_DUBAI_GCC,P0560,2910.0,1487.0,106.2,27.4,0
WH_DUBAI_GCC,P0479,1197.0,988.0,70.6,17.0,0
WH_DUBAI_GCC,P0709,2536.0,1320.0,94.3,26.9,0
WH_DUBAI_GCC,P0913,4390.0,2346.0,167.6,26.2,0
WH_DUBAI_GCC,P0038,3090.0,2456.0,175.4,17.6,0
WH_DUBAI_GCC,P0064,2248.0,2065.0,147.5,15.2,0
WH_DUBAI_GCC,P0022,1689.0,580.0,41.4,40.8,0
WH_DUBAI_GCC,P0965,4155.0,1582.0,113.0,36.8,0
WH_DUBAI_GCC,P0109,2317.0,794.0,56.7,40.9,0
WH_DUBAI_GCC,P0809,3844.0,1492.0,106.6,36.1,0
WH_DUBAI_GCC,P0633,1338.0,564.0,40.3,33.2,0
WH_DUBAI_GCC,P0992,481.0,332.0,23.7,20.3,0
WH_DOHA_GCC,P0353,2580.0,2110.0,150.7,17.1,0
WH_DOHA_GCC,P0857,1577.0,493.0,35.2,44.8,0
WH_DOHA_GCC,P0300,1778.0,2398.0,171.3,10.4,1
WH_DOHA_GCC,P0975,6826.0,2148.0,153.4,44.5,0
WH_DOHA_GCC,P0160,4280.0,1862.0,133.0,32.2,0
WH_DOHA_GCC,P0116,6648.0,2416.0,172.6,38.5,0
WH_DOHA_GCC,P0836,2600.0,1966.0,140.4,18.5,0
WH_DOHA_GCC,P0005,6116.0,2115.0,151.1,40.5,0
WH_DOHA_GCC,P0840,4388.0,1989.0,142.1,30.9,0
WH_DOHA_GCC,P0791,4528.0,1676.0,119.7,37.8,0
WH_DOHA_GCC,P0981,3507.0,1162.0,83.0,42.3,0
WH_DOHA_GCC,P0159,4180.0,1455.0,103.9,40.2,0
WH_DOHA_GCC,P0700,2834.0,1120.0,80.0,35.4,0
WH_DOHA_GCC,P0247,3083.0,2372.0,169.4,18.2,0
WH_DOHA_GCC,P0030,3420.0,2415.0,172.5,19.8,0
WH_DOHA_GCC,P0956,1543.0,605.0,43.2,35.7,0
WH_DOHA_GCC,P0596,3683.0,2113.0,150.9,24.4,0
WH_DOHA_GCC,P0154,1674.0,651.0,46.5,36.0,0
WH_DOHA_GCC,P0533,2529.0,816.0,58.3,43.4,0
WH_DOHA_GCC,P0540,579.0,224.0,16.0,36.2,0
WH_DOHA_GCC,P0027,777.0,342.0,24.4,31.8,0
WH_DOHA_GCC,P0530,6775.0,2358.0,168.4,40.2,0
WH_DOHA_GCC,P0672,1873.0,952.0,68.0,27.5,0
WH_DOHA_GCC,P0218,2385.0,1427.0,101.9,23.4,0
WH_DOHA_GCC,P0342,3451.0,1588.0,113.4,30.4,0
WH_DOHA_GCC,P0294,2928.0,990.0,70.7,41.4,0
WH_DOHA_GCC,P0688,2867.0,867.0,61.9,46.3,0
WH_DOHA_GCC,P0222,3609.0,2493.0,178.1,20.3,0
WH_DOHA_GCC,P0852,1955.0,1558.0,111.3,17.6,0
WH_DOHA_GCC,P0062,791.0,1046.0,74.7,10.6,1
WH_DOHA_GCC,P0517,4876.0,2507.0,179.1,27.2,0
WH_DOHA_GCC,P0404,1918.0,788.0,56.3,34.1,0
WH_DOHA_GCC,P0642,6267.0,2243.0,160.2,39.1,0
WH_DOHA_GCC,P0372,970.0,777.0,55.5,17.5,0
WH_DOHA_GCC,P0544,5010.0,2120.0,151.4,33.1,0
WH_DOHA_GCC,P0914,4737.0,1690.0,120.7,39.2,0
WH_DOHA_GCC,P0884,6373.0,1968.0,140.6,45.3,0
WH_DOHA_GCC,P0097,916.0,315.0,22.5,40.7,0
WH_DOHA_GCC,P0125,2217.0,883.0,63.1,35.1,0
WH_DOHA_GCC,P0139,3811.0,2170.0,155.0,24.6,0
WH_DOHA_GCC,P0492,3201.0,1364.0,97.4,32.9,0
WH_DOHA_GCC,P0363,3562.0,1544.0,110.3,32.3,0
WH_DOHA_GCC,P0080,1334.0,580.0,41.4,32.2,0
WH_DOHA_GCC,P0589,4198.0,1742.0,124.4,33.7,0
WH_DOHA_GCC,P0866,3456.0,1610.0,115.0,30.1,0
WH_DOHA_GCC,P0634,2016.0,1914.0,136.7,14.7,0
WH_DOHA_GCC,P0567,4276.0,1793.0,128.1,33.4,0
WH_DOHA_GCC,P0021,3032.0,1191.0,85.1,35.6,0
WH_DOHA_GCC,P0545,869.0,445.0,31.8,27.3,0
WH_DOHA_GCC,P0193,2298.0,1378.0,98.4,23.4,0
WH_DOHA_GCC,P0663,6704.0,2517.0,179.8,37.3,0
WH_DOHA_GCC,P0511,1492.0,1008.0,72.0,20.7,0
WH_DOHA_GCC,P0041,1150.0,673.0,48.1,23.9,0
WH_DOHA_GCC,P0998,4854.0,2379.0,169.9,28.6,0
WH_DOHA_GCC,P0783,3498.0,1455.0,103.9,33.7,0
WH_DOHA_GCC,P0422,489.0,336.0,24.0,20.4,0
WH_DOHA_GCC,P0191,468.0,221.0,15.8,29.6,0
WH_DOHA_GCC,P0666,5152.0,2484.0,177.4,29.0,0
WH_DOHA_GCC,P0364,6531.0,2183.0,155.9,41.9,0
WH_DOHA_GCC,P0524,7554.0,2512.0,179.4,42.1,0
WH_DOHA_GCC,P0662,541.0,255.0,18.2,29.7,0
WH_DOHA_GCC,P0581,2609.0,1191.0,85.1,30.7,0
WH_DOHA_GCC,P0449,4287.0,1334.0,95.3,45.0,0
WH_DOHA_GCC,P0231,1598.0,717.0,51.2,31.2,0
WH_DOHA_GCC,P0429,1950.0,2306.0,164.7,11.8,1
WH_DOHA_GCC,P0620,2769.0,1389.0,99.2,27.9,0
WH_DOHA_GCC,P0595,4265.0,1757.0,125.5,34.0,0
WH_DOHA_GCC,P0608,1698.0,601.0,42.9,39.6,0
WH_DOHA_GCC,P0150,5071.0,2517.0,179.8,28.2,0
WH_DOHA_GCC,P0357,555.0,696.0,49.7,11.2,1
WH_DOHA_GCC,P0228,962.0,910.0,65.0,14.8,0
WH_DOHA_GCC,P0554,6868.0,2269.0,162.1,42.4,0
WH_DOHA_GCC,P0205,3147.0,2215.0,158.2,19.9,0
WH_DOHA_GCC,P0115,1434.0,1060.0,75.7,18.9,0
WH_DOHA_GCC,P0337,6354.0,2022.0,144.4,44.0,0
WH_DOHA_GCC,P0911,3643.0,1198.0,85.6,42.6,0
WH_DOHA_GCC,P0822,1493.0,1042.0,74.4,20.1,0
WH_DOHA_GCC,P0266,2731.0,1295.0,92.5,29.5,0
WH_DOHA_GCC,P0790,601.0,230.0,16.4,36.6,0
WH_DOHA_GCC,P0796,758.0,543.0,38.8,19.5,0
WH_DOHA_GCC,P0297,5925.0,1765.0,126.1,47.0,0
WH_DOHA_GCC,P0011,7984.0,2365.0,168.9,47.3,0
WH_DOHA_GCC,P0105,510.0,308.0,22.0,23.2,0
WH_DOHA_GCC,P0195,754.0,265.0,18.9,39.9,0
WH_DOHA_GCC,P0569,1116.0,1501.0,107.2,10.4,1
WH_DOHA_GCC,P0276,2582.0,1989.0,142.1,18.2,0
WH_DOHA_GCC,P0188,1777.0,755.0,53.9,33.0,0
WH_DOHA_GCC,P0711,728.0,272.0,19.4,37.5,0
WH_DOHA_GCC,P0391,1805.0,958.0,68.4,26.4,0
WH_DOHA_GCC,P0673,328.0,245.0,17.5,18.7,0
WH_DOHA_GCC,P0553,2624.0,1585.0,113.2,23.2,0
WH_DOHA_GCC,P0161,2458.0,1320.0,94.3,26.1,0
WH_DOHA_GCC,P0230,1733.0,1275.0,91.1,19.0,0
WH_DOHA_GCC,P0821,488.0,302.0,21.6,22.6,0
WH_DOHA_GCC,P0651,2386.0,1015.0,72.5,32.9,0
WH_DOHA_GCC,P0189,3509.0,2426.0,173.3,20.2,0
WH_DOHA_GCC,P0135,2021.0,1282.0,91.6,22.1,0
WH_DOHA_GCC,P0279,2182.0,816.0,58.3,37.4,0
WH_DOHA_GCC,P0641,809.0,283.0,20.2,40.0,0
WH_DOHA_GCC,P0926,5513.0,2136.0,152.6,36.1,0
WH_DOHA_GCC,P0568,2691.0,833.0,59.5,45.2,0
WH_DOHA_GCC,P0286,5771.0,1721.0,122.9,47.0,0
WH_DOHA_GCC,P0583,3189.0,1079.0,77.1,41.4,0
WH_DOHA_GCC,P0198,2227.0,713.0,50.9,43.8,0
WH_DOHA_GCC,P0254,6346.0,2017.0,144.1,44.0,0
WH_DOHA_GCC,P0103,2842.0,2015.0,143.9,19.7,0
WH_DOHA_GCC,P0152,718.0,749.0,53.5,13.4,1
WH_DOHA_GCC,P0754,2742.0,1385.0,98.9,27.7,0
WH_DOHA_GCC,P0759,1587.0,722.0,51.6,30.8,0
WH_DOHA_GCC,P0763,1128.0,637.0,45.5,24.8,0
WH_DOHA_GCC,P0056,1607.0,580.0,41.4,38.8,0
WH_DOHA_GCC,P0780,6062.0,1966.0,140.4,43.2,0
WH_DOHA_GCC,P0084,3512.0,1449.0,103.5,33.9,0
WH_DOHA_GCC,P0465,1982.0,1681.0,120.1,16.5,0
WH_DOHA_GCC,P0907,3557.0,1088.0,77.7,45.8,0
WH_DOHA_GCC,P0893,2059.0,893.0,63.8,32.3,0
WH_DOHA_GCC,P0592,4421.0,1617.0,115.5,38.3,0
WH_DOHA_GCC,P0716,2241.0,701.0,50.1,44.7,0
WH_DOHA_GCC,P0837,5347.0,2468.0,176.3,30.3,0
WH_DOHA_GCC,P0892,1621.0,1197.0,85.5,19.0,0
WH_DOHA_GCC,P0408,4007.0,1224.0,87.4,45.8,0
WH_DOHA_GCC,P0213,736.0,423.0,30.2,24.4,0
WH_DOHA_GCC,P0693,5762.0,2100.0,150.0,38.4,0
WH_DOHA_GCC,P0476,4370.0,1541.0,110.1,39.7,0
WH_DOHA_GCC,P0925,4561.0,1890.0,135.0,33.8,0
WH_DOHA_GCC,P0261,2822.0,1709.0,122.1,23.1,0
WH_DOHA_GCC,P0746,2102.0,1548.0,110.6,19.0,0
WH_DOHA_GCC,P0079,4815.0,2356.0,168.3,28.6,0
WH_DOHA_GCC,P0915,1509.0,1835.0,131.1,11.5,1
WH_DOHA_GCC,P0430,4037.0,1693.0,120.9,33.4,0
WH_DOHA_GCC,P0316,3088.0,977.0,69.8,44.2,0
WH_DOHA_GCC,P0988,3062.0,2267.0,161.9,18.9,0
WH_DOHA_GCC,P0674,2278.0,1935.0,138.2,16.5,0
WH_DOHA_GCC,P0491,3736.0,1961.0,140.1,26.7,0
WH_DOHA_GCC,P0971,5341.0,2470.0,176.4,30.3,0
WH_DOHA_GCC,P0487,2356.0,1228.0,87.7,26.9,0
WH_DOHA_GCC,P0918,1394.0,1459.0,104.2,13.4,1
WH_DOHA_GCC,P0083,2850.0,941.0,67.2,42.4,0
WH_DOHA_GCC,P0637,5328.0,2234.0,159.6,33.4,0
WH_DOHA_GCC,P0371,1274.0,1651.0,117.9,10.8,1
WH_DOHA_GCC,P0335,3271.0,1688.0,120.6,27.1,0
WH_DOHA_GCC,P0076,7803.0,2373.0,169.5,46.0,0
WH_DOHA_GCC,P0466,1716.0,2159.0,154.2,11.1,1
WH_DOHA_GCC,P0904,2868.0,955.0,68.2,42.1,0
WH_DOHA_GCC,P0876,2234.0,1001.0,71.5,31.2,0
WH_DOHA_GCC,P0432,4516.0,2519.0,179.9,25.1,0
WH_DOHA_GCC,P0458,4327.0,1963.0,140.2,30.9,0
WH_DOHA_GCC,P0202,4674.0,1869.0,133.5,35.0,0
WH_DOHA_GCC,P0952,1742.0,2204.0,157.4,11.1,1
WH_DOHA_GCC,P0069,508.0,556.0,39.7,12.8,1
WH_DOHA_GCC,P0521,934.0,1177.0,84.1,11.1,1
WH_DOHA_GCC,P0565,517.0,512.0,36.6,14.1,0
WH_DOHA_GCC,P0714,843.0,430.0,30.7,27.5,0
WH_DOHA_GCC,P0143,1853.0,1483.0,105.9,17.5,0
WH_DOHA_GCC,P0962,464.0,507.0,36.2,12.8,1
WH_DOHA_GCC,P0470,3627.0,2008.0,143.4,25.3,0
WH_DOHA_GCC,P0708,1716.0,505.0,36.1,47.5,0
WH_DOHA_GCC,P0755,919.0,444.0,31.7,29.0,0
WH_DOHA_GCC,P0598,2862.0,1306.0,93.3,30.7,0
WH_DOHA_GCC,P0909,4973.0,2352.0,168.0,29.6,0
WH_DOHA_GCC,P0410,2248.0,1019.0,72.8,30.9,0
WH_DOHA_GCC,P0927,3533.0,2048.0,146.3,24.1,0
WH_DOHA_GCC,P0119,2830.0,2297.0,164.1,17.2,0
WH_DOHA_GCC,P0719,5908.0,2295.0,163.9,36.0,0
WH_DOHA_GCC,P0332,5605.0,1875.0,133.9,41.9,0
WH_DOHA_GCC,P0834,1782.0,1686.0,120.4,14.8,0
WH_DOHA_GCC,P0368,667.0,217.0,15.5,43.0,0
WH_DOHA_GCC,P0102,6439.0,2496.0,178.3,36.1,0
WH_DOHA_GCC,P0356,3925.0,1387.0,99.1,39.6,0
WH_DOHA_GCC,P0319,1228.0,601.0,42.9,28.6,0
WH_DOHA_GCC,P0627,6754.0,2468.0,176.3,38.3,0
WH_DOHA_GCC,P0220,3122.0,1302.0,93.0,33.6,0
WH_DOHA_GCC,P0088,1641.0,605.0,43.2,38.0,0
WH_DOHA_GCC,P0280,3959.0,1659.0,118.5,33.4,0
WH_DOHA_GCC,P0867,3578.0,2101.0,150.1,23.8,0
WH_DOHA_GCC,P0176,2303.0,678.0,48.4,47.6,0
WH_DOHA_GCC,P0748,1197.0,792.0,56.6,21.1,0
WH_DOHA_GCC,P0267,1924.0,1212.0,86.6,22.2,0
WH_DOHA_GCC,P0347,3234.0,1541.0,110.1,29.4,0
WH_DOHA_GCC,P0712,1353.0,718.0,51.3,26.4,0
WH_DOHA_GCC,P0801,2534.0,1218.0,87.0,29.1,0
WH_DOHA_GCC,P0345,3385.0,1477.0,105.5,32.1,0
WH_DOHA_GCC,P0070,631.0,459.0,32.8,19.2,0
