order_id,product_id,warehouse_id,ordered_qty,base_purchase_cost,freight_cost,handling_cost,customs_tariff_cost,total_landed_cost,unit_landed_cost
ORD-2024-16935,P0056,WH_MUMBAI_W,1,681.03,1277.49,4.3,0.0,1962.82,1962.82
ORD-2024-16936,P0918,WH_KOLKATA_E,44,19106.120000000003,1328.3,189.33,0.0,20623.75,468.72
ORD-2024-16937,P0608,WH_DELHI_N,3,2505.87,516.94,12.91,0.0,3035.72,1011.91
ORD-2024-16938,P0634,WH_KOLKATA_E,47,34549.700000000004,455.18,202.24,0.0,35207.12,749.09
ORD-2024-16939,P0595,WH_BLR_S,9,2140.2000000000003,1304.28,38.73,0.0,3483.21,387.02
ORD-2024-16940,P0143,WH_DELHI_N,20,12661.0,1586.47,86.06,0.0,14333.53,716.68
ORD-2024-16941,P0487,WH_KOLKATA_E,9,397.8,832.13,38.73,0.0,1268.66,140.96
ORD-2024-16942,P0116,WH_DELHI_N,31,5465.61,734.5,133.39,0.0,6333.5,204.31
ORD-2024-16943,P0218,WH_DELHI_N,46,37781.64,129.78,197.94,0.0,38109.36,828.46
ORD-2024-16944,P0176,WH_MUMBAI_W,28,3165.96,1291.18,120.48,0.0,4577.62,163.49
ORD-2024-16945,P0821,WH_KOLKATA_E,35,17335.5,554.15,150.6,0.0,18040.25,515.44
ORD-2024-16946,P0088,WH_BLR_S,40,8154.8,439.47,172.12,0.0,8766.39,219.16
ORD-2024-16947,P0700,WH_NAGPUR_C,38,31222.7,383.74,163.51,0.0,31769.95,836.05
ORD-2024-16948,P0109,WH_NAGPUR_C,44,19987.0,1162.54,189.33,0.0,21338.87,484.97
ORD-2024-16949,P0342,WH_DELHI_N,2,282.52,751.81,8.61,0.0,1042.94,521.47
ORD-2024-16950,P0202,WH_BLR_S,3,865.29,1354.53,12.91,0.0,2232.73,744.24
ORD-2024-16951,P0716,WH_DELHI_N,14,5196.38,247.96,60.24,0.0,5504.58,393.18
ORD-2024-16952,P0011,WH_DELHI_N,17,7251.52,1159.06,73.15,0.0,8483.73,499.04
ORD-2024-16953,P0056,WH_BLR_S,35,23836.05,1518.32,150.6,0.0,25504.97,728.71
ORD-2024-16954,P0011,WH_DELHI_N,4,1706.24,1324.0,17.21,0.0,3047.45,761.86
ORD-2024-16955,P0620,WH_NAGPUR_C,47,5575.14,455.98,202.24,0.0,6233.36,132.62
ORD-2024-16956,P0866,WH_MUMBAI_W,30,16780.2,1021.91,129.09,0.0,17931.2,597.71
ORD-2024-16957,P0465,WH_DELHI_N,39,23127.39,1602.71,167.82,0.0,24897.92,638.41
ORD-2024-16958,P0867,WH_BLR_S,14,10921.12,1244.93,60.24,0.0,12226.29,873.31
ORD-2024-16959,P0449,WH_MUMBAI_W,48,15007.199999999999,1346.7,206.54,0.0,16560.44,345.01
ORD-2024-16960,P0911,WH_BLR_S,27,787.86,1516.03,116.18,0.0,2420.07,89.63
ORD-2024-16961,P0465,WH_KOLKATA_E,13,7709.13,195.56,55.94,0.0,7960.63,612.36
ORD-2024-16962,P0056,WH_DELHI_N,20,13620.599999999999,378.82,86.06,0.0,14085.48,704.27
ORD-2024-16963,P0070,WH_NAGPUR_C,49,26022.430000000004,1263.6,210.85,0.0,27496.88,561.16
ORD-2024-16964,P0458,WH_DELHI_N,49,39974.2,1374.32,210.85,0.0,41559.37,848.15
ORD-2024-16965,P0544,WH_DELHI_N,24,10950.0,318.57,103.27,0.0,11371.84,473.83
ORD-2024-16966,P0041,WH_BLR_S,10,2450.9,1381.99,43.03,0.0,3875.92,387.59
ORD-2024-16967,P0294,WH_BLR_S,7,265.3,600.26,30.12,0.0,895.68,127.95
ORD-2024-16968,P0247,WH_BLR_S,17,648.89,1517.81,73.15,0.0,2239.85,131.76
ORD-2024-16969,P0716,WH_MUMBAI_W,22,8165.740000000001,239.22,94.67,0.0,8499.63,386.35
ORD-2024-16970,P0866,WH_MUMBAI_W,44,24610.960000000003,932.94,189.33,0.0,25733.23,584.85
ORD-2024-16971,P0220,WH_DELHI_N,11,6585.81,1632.7206,47.33,0.0,8265.86,751.44
ORD-2024-16972,P0038,WH_DELHI_N,42,16661.399999999998,991.71,180.72,0.0,17833.83,424.62
ORD-2024-16973,P0663,WH_BLR_S,23,18837.46,247.93,98.97,0.0,19184.36,834.1
ORD-2024-16974,P0627,WH_BLR_S,22,18572.4,251.05,94.67,0.0,18918.12,859.91
ORD-2024-16975,P0837,WH_MUMBAI_W,40,26008.800000000003,926.28,172.12,0.0,27107.2,677.68
ORD-2024-16976,P0521,WH_NAGPUR_C,47,27252.010000000002,1111.53,202.24,0.0,28565.78,607.78
ORD-2024-16977,P0584,WH_BLR_S,18,8641.08,1280.82,77.45,0.0,9999.35,555.52
ORD-2024-16978,P0533,WH_MUMBAI_W,45,7987.5,935.22,193.63,0.0,9116.35,202.59
ORD-2024-16979,P0011,WH_BLR_S,26,11090.56,585.78,111.88,0.0,11788.22,453.39
ORD-2024-16980,P0911,WH_NAGPUR_C,48,1400.6399999999999,264.57,206.54,0.0,1871.75,38.99
ORD-2024-16981,P0070,WH_MUMBAI_W,30,15932.100000000002,1177.88,129.09,0.0,17239.07,574.64
ORD-2024-16982,P0161,WH_DELHI_N,13,3723.9799999999996,968.02,55.94,0.0,4747.94,365.23
ORD-2024-16983,P0131,WH_DELHI_N,4,309.6,488.95,17.21,0.0,815.76,203.94
ORD-2024-16984,P0824,WH_KOLKATA_E,43,35482.74,1602.18,185.03,0.0,37269.95,866.74
ORD-2024-16985,P0642,WH_KOLKATA_E,27,13176.81,987.3,116.18,0.0,14280.29,528.9
ORD-2024-16986,P0458,WH_BLR_S,40,32632.0,1245.27,172.12,0.0,34049.39,851.23
ORD-2024-16987,P0222,WH_DELHI_N,10,1890.3999999999999,1024.69,43.03,0.0,2958.12,295.81
ORD-2024-16988,P0693,WH_NAGPUR_C,44,17967.84,376.53,189.33,0.0,18533.7,421.22
ORD-2024-16989,P0712,WH_MUMBAI_W,28,7162.400000000001,1527.35,120.48,0.0,8810.23,314.65
ORD-2024-16990,P0261,WH_NAGPUR_C,21,9241.89,890.42,90.36,0.0,10222.67,486.79
ORD-2024-16991,P0748,WH_BLR_S,11,1982.1999999999998,1013.32,47.33,0.0,3042.85,276.62
ORD-2024-16992,P0884,WH_KOLKATA_E,20,5686.799999999999,905.78,86.06,0.0,6678.64,333.93
ORD-2024-16993,P0143,WH_MUMBAI_W,36,22789.8,1338.32,154.91,0.0,24283.03,674.53
ORD-2024-16994,P0641,WH_BLR_S,19,10060.5,1525.94,81.76,0.0,11668.2,614.12
ORD-2024-16995,P0279,WH_MUMBAI_W,10,6927.200000000001,615.5,43.03,0.0,7585.73,758.57
ORD-2024-16996,P0746,WH_KOLKATA_E,15,8839.05,1372.22,64.54,0.0,10275.81,685.05
ORD-2024-16997,P0102,WH_NAGPUR_C,45,4202.55,271.26,193.63,0.0,4667.44,103.72
ORD-2024-16998,P0796,WH_NAGPUR_C,45,25538.85,735.57,193.63,0.0,26468.05,588.18
ORD-2024-16999,P0097,WH_NAGPUR_C,18,4152.0599999999995,1450.58,77.45,0.0,5680.09,315.56
ORD-2024-17000,P0822,WH_KOLKATA_E,7,2979.41,994.87,30.12,0.0,4004.4,572.06
ORD-2024-17001,P0261,WH_DELHI_N,30,13202.699999999999,149.34,129.09,0.0,13481.13,449.37
ORD-2024-17002,P0188,WH_MUMBAI_W,14,11212.32,557.1,60.24,0.0,11829.66,844.98
ORD-2024-17003,P0998,WH_KOLKATA_E,37,2496.39,1124.09,159.21,0.0,3779.69,102.15
ORD-2024-17004,P0069,WH_MUMBAI_W,41,4127.0599999999995,648.59,176.42,0.0,4952.07,120.78
ORD-2024-17005,P0956,WH_MUMBAI_W,30,21371.7,414.7,129.09,0.0,21915.49,730.52
ORD-2024-17006,P0222,WH_DELHI_N,27,5104.08,1336.8,116.18,0.0,6557.06,242.85
ORD-2024-17007,P0119,WH_DELHI_N,49,11279.8,494.15,210.85,0.0,11984.8,244.59
ORD-2024-17008,P0131,WH_MUMBAI_W,37,2863.8,456.35,159.21,0.0,3479.36,94.04
ORD-2024-17009,P0088,WH_KOLKATA_E,48,9785.76,1101.34,206.54,0.0,11093.64,231.12
ORD-2024-17010,P0634,WH_BLR_S,41,30139.100000000002,1057.04,176.42,0.0,31372.56,765.18
ORD-2024-17011,P0554,WH_NAGPUR_C,17,12434.99,95.6674,73.15,0.0,12603.81,741.4
ORD-2024-17012,P0070,WH_NAGPUR_C,30,15932.100000000002,912.39,129.09,0.0,16973.58,565.79
ORD-2024-17013,P0569,WH_BLR_S,18,11178.36,120.95,77.45,0.0,11376.76,632.04
ORD-2024-17014,P0294,WH_BLR_S,3,113.69999999999999,1467.58,12.91,0.0,1594.19,531.4
ORD-2024-17015,P0569,WH_DELHI_N,28,17388.559999999998,1198.03,120.48,0.0,18707.07,668.11
ORD-2024-17016,P0714,WH_KOLKATA_E,37,2682.1299999999997,1248.95,159.21,0.0,4090.29,110.55
ORD-2024-17017,P0429,WH_MUMBAI_W,30,21483.3,1181.25,129.09,0.0,22793.64,759.79
ORD-2024-17018,P0491,WH_BLR_S,21,1199.94,319.59,90.36,0.0,1609.89,76.66
ORD-2024-17019,P0521,WH_DELHI_N,49,28411.670000000002,207.9,210.85,0.0,28830.42,588.38
ORD-2024-17020,P0907,WH_DELHI_N,20,3081.2,684.91,86.06,0.0,3852.17,192.61
ORD-2024-17021,P0231,WH_BLR_S,22,13090.439999999999,1288.2,94.67,0.0,14473.31,657.88
ORD-2024-17022,P0188,WH_MUMBAI_W,36,28831.68,1507.56,154.91,0.0,30494.15,847.06
ORD-2024-17023,P0627,WH_BLR_S,36,30391.2,455.7,154.91,0.0,31001.81,861.16
ORD-2024-17024,P0152,WH_MUMBAI_W,21,5229.42,1403.58,90.36,0.0,6723.36,320.16
ORD-2024-17025,P0521,WH_NAGPUR_C,24,13915.920000000002,247.38,103.27,0.0,14266.57,594.44
ORD-2024-17026,P0189,WH_NAGPUR_C,21,13358.73,525.35,90.36,0.0,13974.44,665.45
ORD-2024-17027,P0755,WH_BLR_S,7,4253.55,770.33,30.12,0.0,5054.0,722.0
ORD-2024-17028,P0822,WH_KOLKATA_E,8,3405.04,681.19,34.42,0.0,4120.65,515.08
ORD-2024-17029,P0432,WH_MUMBAI_W,22,16803.82,1328.64,94.67,0.0,18227.13,828.51
ORD-2024-17030,P0188,WH_DELHI_N,22,17619.36,774.08,94.67,0.0,18488.11,840.37
ORD-2024-17031,P0952,WH_MUMBAI_W,30,14942.699999999999,1291.85,129.09,0.0,16363.64,545.45
ORD-2024-17032,P0191,WH_DELHI_N,34,3117.8,1436.12,146.3,0.0,4700.22,138.24
ORD-2024-17033,P0583,WH_KOLKATA_E,29,11864.48,915.08,124.79,0.0,12904.35,444.98
ORD-2024-17034,P0521,WH_BLR_S,10,5798.3,776.31,43.03,0.0,6617.64,661.76
ORD-2024-17035,P0553,WH_BLR_S,5,1339.6000000000001,95.6674,21.51,0.0,1456.78,291.36
ORD-2024-17036,P0866,WH_BLR_S,49,27407.66,1185.84,210.85,0.0,28804.35,587.84
ORD-2024-17037,P0220,WH_KOLKATA_E,39,23349.690000000002,1561.07,167.82,0.0,25078.58,643.04
ORD-2024-17038,P0711,WH_KOLKATA_E,34,25631.92,571.19,146.3,0.0,26349.41,774.98
ORD-2024-17039,P0907,WH_BLR_S,38,5854.28,1478.54,163.51,0.0,7496.33,197.27
ORD-2024-17040,P0567,WH_BLR_S,10,3693.6000000000004,1576.04,43.03,0.0,5312.67,531.27
ORD-2024-17041,P0102,WH_KOLKATA_E,9,840.51,1084.15,38.73,0.0,1963.39,218.15
ORD-2024-17042,P0347,WH_NAGPUR_C,32,26524.16,1070.64,137.69,0.0,27732.49,866.64
ORD-2024-17043,P0319,WH_MUMBAI_W,5,303.05,1353.12,21.51,0.0,1677.68,335.54
ORD-2024-17044,P0971,WH_DELHI_N,35,19808.95,1580.99,150.6,0.0,21540.54,615.44
ORD-2024-17045,P0193,WH_DELHI_N,11,3939.76,1086.22,47.33,0.0,5073.31,461.21
ORD-2024-17046,P0176,WH_MUMBAI_W,42,4748.94,114.15,180.72,0.0,5043.81,120.09
ORD-2024-17047,P0195,WH_KOLKATA_E,16,9229.76,1197.09,68.85,0.0,10495.7,655.98
ORD-2024-17048,P0553,WH_KOLKATA_E,27,7233.84,582.9,116.18,0.0,7932.92,293.81
ORD-2024-17049,P0491,WH_BLR_S,20,1142.8,935.44,86.06,0.0,2164.3,108.22
ORD-2024-17050,P0553,WH_KOLKATA_E,1,267.92,1129.15,4.3,0.0,1401.37,1401.37
ORD-2024-17051,P0918,WH_KOLKATA_E,26,11289.98,623.92,111.88,0.0,12025.78,462.53
ORD-2024-17052,P0759,WH_MUMBAI_W,11,6059.68,202.96,47.33,0.0,6309.97,573.63
ORD-2024-17053,P0191,WH_NAGPUR_C,15,1375.5,824.29,64.54,0.0,2264.33,150.96
ORD-2024-17054,P0517,WH_NAGPUR_C,39,11621.61,757.57,167.82,0.0,12547.0,321.72
ORD-2024-17055,P0027,WH_NAGPUR_C,40,20730.8,1546.56,172.12,0.0,22449.48,561.24
ORD-2024-17056,P0673,WH_MUMBAI_W,48,23862.72,285.57,206.54,0.0,24354.83,507.39
ORD-2024-17057,P0139,WH_MUMBAI_W,18,10767.6,1346.85,77.45,0.0,12191.9,677.33
ORD-2024-17058,P0780,WH_BLR_S,24,15332.16,898.3,103.27,0.0,16333.73,680.57
ORD-2024-17059,P0866,WH_NAGPUR_C,28,15661.52,428.99,120.48,0.0,16210.99,578.96
ORD-2024-17060,P0822,WH_BLR_S,25,10640.75,601.04,107.57,0.0,11349.36,453.97
ORD-2024-17061,P0748,WH_DELHI_N,23,4144.599999999999,191.65,98.97,0.0,4435.22,192.84
ORD-2024-17062,P0188,WH_NAGPUR_C,11,8809.68,844.98,47.33,0.0,9701.99,882.0
ORD-2024-17063,P0202,WH_KOLKATA_E,33,9518.19,1412.71,142.0,0.0,11072.9,335.54
ORD-2024-17064,P0568,WH_KOLKATA_E,16,12103.36,1176.28,68.85,0.0,13348.49,834.28
ORD-2024-17065,P0592,WH_MUMBAI_W,36,22815.36,504.27,154.91,0.0,23474.54,652.07
ORD-2024-17066,P0161,WH_MUMBAI_W,23,6588.58,589.05,98.97,0.0,7276.6,316.37
ORD-2024-17067,P0876,WH_DELHI_N,6,2650.98,637.32,25.82,0.0,3314.12,552.35
ORD-2024-17068,P0222,WH_BLR_S,43,8128.719999999999,351.47,185.03,0.0,8665.22,201.52
ORD-2024-17069,P0356,WH_MUMBAI_W,24,19671.84,454.74,103.27,0.0,20229.85,842.91
ORD-2024-17070,P0064,WH_MUMBAI_W,38,9562.7,1185.85,163.51,0.0,10912.06,287.16
ORD-2024-17071,P0342,WH_MUMBAI_W,42,5932.92,995.12,180.72,0.0,7108.76,169.26
ORD-2024-17072,P0666,WH_KOLKATA_E,6,3754.68,678.92,25.82,0.0,4459.42,743.24
ORD-2024-17073,P0492,WH_BLR_S,10,6917.0,491.3,43.03,0.0,7451.33,745.13
ORD-2024-17074,P0491,WH_KOLKATA_E,22,1257.08,1178.07,94.67,0.0,2529.82,114.99
ORD-2024-17075,P0337,WH_DELHI_N,23,7638.99,334.71,98.97,0.0,8072.67,350.99
ORD-2024-17076,P0097,WH_NAGPUR_C,5,1153.35,337.61,21.51,0.0,1512.47,302.49
ORD-2024-17077,P0491,WH_DELHI_N,28,1599.92,548.25,120.48,0.0,2268.65,81.02
ORD-2024-17078,P0088,WH_KOLKATA_E,9,1834.83,1355.35,38.73,0.0,3228.91,358.77
ORD-2024-17079,P0337,WH_MUMBAI_W,39,12953.07,1453.1,167.82,0.0,14573.99,373.69
ORD-2024-17080,P0076,WH_BLR_S,49,11331.74,197.8,210.85,0.0,11740.39,239.6
ORD-2024-17081,P0620,WH_NAGPUR_C,44,5219.280000000001,937.31,189.33,0.0,6345.92,144.23
ORD-2024-17082,P0102,WH_KOLKATA_E,28,2614.92,1281.78,120.48,0.0,4017.18,143.47
ORD-2024-17083,P0300,WH_DELHI_N,25,10097.0,993.12,107.57,0.0,11197.69,447.91
ORD-2024-17084,P0592,WH_DELHI_N,43,27251.68,869.17,185.03,0.0,28305.88,658.28
ORD-2024-17085,P0641,WH_BLR_S,38,20121.0,1483.72,163.51,0.0,21768.23,572.85
ORD-2024-17086,P0565,WH_BLR_S,27,3202.47,1108.53,116.18,0.0,4427.18,163.97
ORD-2024-17087,P0533,WH_DELHI_N,24,4260.0,817.21,103.27,0.0,5180.48,215.85
ORD-2024-17088,P0432,WH_MUMBAI_W,43,32843.829999999994,414.24,185.03,0.0,33443.1,777.75
ORD-2024-17089,P0913,WH_KOLKATA_E,43,27932.370000000003,335.8,185.03,0.0,28453.2,661.7
ORD-2024-17090,P0893,WH_DELHI_N,46,26204.359999999997,472.94,197.94,0.0,26875.24,584.24
ORD-2024-17091,P0925,WH_NAGPUR_C,16,3843.84,939.99,68.85,0.0,4852.68,303.29
ORD-2024-17092,P0711,WH_KOLKATA_E,2,1507.76,963.04,8.61,0.0,2479.41,1239.7
ORD-2024-17093,P0544,WH_KOLKATA_E,2,912.5,1079.72,8.61,0.0,2000.83,1000.42
ORD-2024-17094,P0479,WH_KOLKATA_E,5,3478.2,361.4,21.51,0.0,3861.11,772.22
ORD-2024-17095,P0353,WH_NAGPUR_C,46,37229.64,881.44,197.94,0.0,38309.02,832.8
ORD-2024-17096,P0714,WH_BLR_S,21,1522.29,1093.91,90.36,0.0,2706.56,128.88
ORD-2024-17097,P0088,WH_DELHI_N,10,2038.7,1473.07,43.03,0.0,3554.8,355.48
ORD-2024-17098,P0748,WH_BLR_S,42,7568.4,613.39,180.72,0.0,8362.51,199.11
ORD-2024-17099,P0261,WH_MUMBAI_W,18,7921.62,596.75,77.45,0.0,8595.82,477.55
ORD-2024-17100,P0391,WH_MUMBAI_W,26,20562.36,1608.67,111.88,0.0,22282.91,857.04
ORD-2024-17101,P0904,WH_BLR_S,20,4430.8,289.42,86.06,0.0,4806.28,240.31
ORD-2024-17102,P0458,WH_NAGPUR_C,41,33447.799999999996,795.3,176.42,0.0,34419.52,839.5
ORD-2024-17103,P0521,WH_MUMBAI_W,36,20873.88,1578.83,154.91,0.0,22607.62,627.99
ORD-2024-17104,P0342,WH_BLR_S,49,6921.74,1056.52,210.85,0.0,8189.11,167.12
ORD-2024-17105,P0956,WH_NAGPUR_C,21,14960.19,991.3,90.36,0.0,16041.85,763.9
ORD-2024-17106,P0345,WH_BLR_S,2,1407.18,445.51,8.61,0.0,1861.3,930.65
ORD-2024-17107,P0205,WH_DELHI_N,46,25515.28,1108.79,197.94,0.0,26822.01,583.09
ORD-2024-17108,P0915,WH_NAGPUR_C,33,22630.739999999998,1632.7206,142.0,0.0,24405.46,739.56
ORD-2024-17109,P0363,WH_KOLKATA_E,23,15824.689999999999,763.13,98.97,0.0,16686.79,725.51
ORD-2024-17110,P0458,WH_NAGPUR_C,39,31816.199999999997,1352.72,167.82,0.0,33336.74,854.79
ORD-2024-17111,P0927,WH_NAGPUR_C,31,2910.59,95.6674,133.39,0.0,3139.65,101.28
ORD-2024-17112,P0796,WH_NAGPUR_C,4,2270.12,1399.23,17.21,0.0,3686.56,921.64
ORD-2024-17113,P0198,WH_MUMBAI_W,41,29401.920000000002,1551.19,176.42,0.0,31129.53,759.26
ORD-2024-17114,P0070,WH_DELHI_N,3,1593.21,1398.82,12.91,0.0,3004.94,1001.65
ORD-2024-17115,P0432,WH_KOLKATA_E,37,28260.969999999998,347.21,159.21,0.0,28767.39,777.5
ORD-2024-17116,P0372,WH_NAGPUR_C,10,6526.5,1041.46,43.03,0.0,7610.99,761.1
ORD-2024-17117,P0391,WH_MUMBAI_W,42,33216.12,286.5,180.72,0.0,33683.34,801.98
ORD-2024-17118,P0925,WH_NAGPUR_C,32,7687.68,249.26,137.69,0.0,8074.63,252.33
ORD-2024-17119,P0866,WH_MUMBAI_W,36,20136.24,199.55,154.91,0.0,20490.7,569.19
ORD-2024-17120,P0491,WH_BLR_S,49,2799.86,327.86,210.85,0.0,3338.57,68.13
ORD-2024-17121,P0027,WH_MUMBAI_W,27,13993.289999999999,829.0,116.18,0.0,14938.47,553.28
ORD-2024-17122,P0213,WH_MUMBAI_W,49,21098.42,1326.93,210.85,0.0,22636.2,461.96
ORD-2024-17123,P0357,WH_KOLKATA_E,19,9226.21,452.0,81.76,0.0,9759.97,513.68
ORD-2024-17124,P0189,WH_DELHI_N,38,24172.94,217.72,163.51,0.0,24554.17,646.16
ORD-2024-17125,P0254,WH_DELHI_N,1,55.81,795.73,4.3,0.0,855.84,855.84
ORD-2024-17126,P0021,WH_KOLKATA_E,26,6429.02,825.3,111.88,0.0,7366.2,283.32
ORD-2024-17127,P0125,WH_BLR_S,46,8856.38,816.02,197.94,0.0,9870.34,214.57
ORD-2024-17128,P0517,WH_MUMBAI_W,13,3873.87,908.62,55.94,0.0,4838.43,372.19
ORD-2024-17129,P0791,WH_BLR_S,35,11918.55,1519.18,150.6,0.0,13588.33,388.24
ORD-2024-17130,P0062,WH_DELHI_N,2,241.18,533.5,8.61,0.0,783.29,391.64
ORD-2024-17131,P0154,WH_DELHI_N,22,8266.5,1071.62,94.67,0.0,9432.79,428.76
ORD-2024-17132,P0131,WH_NAGPUR_C,39,3018.6000000000004,1321.57,167.82,0.0,4507.99,115.59
ORD-2024-17133,P0711,WH_DELHI_N,28,21108.64,889.9,120.48,0.0,22119.02,789.96
ORD-2024-17134,P0925,WH_NAGPUR_C,44,10570.560000000001,95.6674,189.33,0.0,10855.56,246.72
ORD-2024-17135,P0205,WH_KOLKATA_E,2,1109.36,607.26,8.61,0.0,1725.23,862.62
ORD-2024-17136,P0030,WH_NAGPUR_C,11,4269.43,1180.12,47.33,0.0,5496.88,499.72
ORD-2024-17137,P0975,WH_NAGPUR_C,48,2015.04,523.23,206.54,0.0,2744.81,57.18
ORD-2024-17138,P0709,WH_DELHI_N,37,17879.510000000002,1126.84,159.21,0.0,19165.56,517.99
ORD-2024-17139,P0102,WH_KOLKATA_E,26,2428.14,252.46,111.88,0.0,2792.48,107.4
ORD-2024-17140,P0840,WH_MUMBAI_W,28,9163.0,1094.92,120.48,0.0,10378.4,370.66
ORD-2024-17141,P0759,WH_MUMBAI_W,26,14322.88,761.95,111.88,0.0,15196.71,584.49
ORD-2024-17142,P0918,WH_NAGPUR_C,17,7381.91,1155.72,73.15,0.0,8610.78,506.52
ORD-2024-17143,P0143,WH_DELHI_N,3,1899.1499999999999,95.6674,12.91,0.0,2007.73,669.24
ORD-2024-17144,P0988,WH_DELHI_N,14,11451.720000000001,1602.79,60.24,0.0,13114.75,936.77
ORD-2024-17145,P0956,WH_NAGPUR_C,16,11398.24,1018.3,68.85,0.0,12485.39,780.34
ORD-2024-17146,P0466,WH_MUMBAI_W,49,10870.16,1115.93,210.85,0.0,12196.94,248.92
ORD-2024-17147,P0641,WH_NAGPUR_C,36,19062.0,1380.44,154.91,0.0,20597.35,572.15
ORD-2024-17148,P0408,WH_BLR_S,28,4750.2,286.11,120.48,0.0,5156.79,184.17
ORD-2024-17149,P0511,WH_DELHI_N,28,17153.36,304.71,120.48,0.0,17578.55,627.81
ORD-2024-17150,P0150,WH_MUMBAI_W,25,5613.25,352.54,107.57,0.0,6073.36,242.93
ORD-2024-17151,P0160,WH_MUMBAI_W,9,7193.789999999999,438.13,38.73,0.0,7670.65,852.29
ORD-2024-17152,P0540,WH_MUMBAI_W,11,4356.55,222.25,47.33,0.0,4626.13,420.56
ORD-2024-17153,P0790,WH_DELHI_N,37,16001.019999999999,1546.8,159.21,0.0,17707.03,478.57
ORD-2024-17154,P0432,WH_NAGPUR_C,43,32843.829999999994,620.85,185.03,0.0,33649.71,782.55
ORD-2024-17155,P0056,WH_BLR_S,45,30646.35,335.91,193.63,0.0,31175.89,692.8
ORD-2024-17156,P0857,WH_KOLKATA_E,21,10865.4,1273.68,90.36,0.0,12229.44,582.35
ORD-2024-17157,P0230,WH_DELHI_N,2,701.24,674.97,8.61,0.0,1384.82,692.41
ORD-2024-17158,P0700,WH_MUMBAI_W,34,27936.1,419.68,146.3,0.0,28502.08,838.3
ORD-2024-17159,P0975,WH_NAGPUR_C,42,1763.1599999999999,1565.24,180.72,0.0,3509.12,83.55
ORD-2024-17160,P0319,WH_DELHI_N,13,787.93,1387.9,55.94,0.0,2231.77,171.67
ORD-2024-17161,P0759,WH_DELHI_N,5,2754.4,1075.69,21.51,0.0,3851.6,770.32
ORD-2024-17162,P0115,WH_MUMBAI_W,11,8429.41,911.52,47.33,0.0,9388.26,853.48
ORD-2024-17163,P0560,WH_KOLKATA_E,29,1052.1200000000001,244.1,124.79,0.0,1421.01,49.0
ORD-2024-17164,P0651,WH_NAGPUR_C,47,11030.43,813.61,202.24,0.0,12046.28,256.3
ORD-2024-17165,P0254,WH_BLR_S,28,1562.68,742.75,120.48,0.0,2425.91,86.64
ORD-2024-17166,P0005,WH_MUMBAI_W,28,9936.92,777.68,120.48,0.0,10835.08,386.97
ORD-2024-17167,P0595,WH_NAGPUR_C,5,1189.0,639.93,21.51,0.0,1850.44,370.09
ORD-2024-17168,P0709,WH_NAGPUR_C,20,9664.6,878.63,86.06,0.0,10629.29,531.46
ORD-2024-17169,P0763,WH_DELHI_N,37,30520.19,956.77,159.21,0.0,31636.17,855.03
ORD-2024-17170,P0840,WH_MUMBAI_W,39,12762.75,156.76,167.82,0.0,13087.33,335.57
ORD-2024-17171,P0592,WH_BLR_S,10,6337.6,359.24,43.03,0.0,6739.87,673.99
ORD-2024-17172,P0981,WH_KOLKATA_E,32,2026.24,840.01,137.69,0.0,3003.94,93.87
ORD-2024-17173,P0641,WH_MUMBAI_W,29,15355.5,1525.12,124.79,0.0,17005.41,586.39
ORD-2024-17174,P0363,WH_NAGPUR_C,2,1376.06,1467.37,8.61,0.0,2852.04,1426.02
ORD-2024-17175,P0335,WH_KOLKATA_E,1,842.17,993.51,4.3,0.0,1839.98,1839.98
ORD-2024-17176,P0719,WH_BLR_S,20,4685.8,911.06,86.06,0.0,5682.92,284.15
ORD-2024-17177,P0892,WH_DELHI_N,1,62.95,922.45,4.3,0.0,989.7,989.7
ORD-2024-17178,P0335,WH_MUMBAI_W,4,3368.68,555.66,17.21,0.0,3941.55,985.39
ORD-2024-17179,P0159,WH_BLR_S,15,5949.900000000001,792.1,64.54,0.0,6806.54,453.77
ORD-2024-17180,P0884,WH_MUMBAI_W,47,13363.98,1010.86,202.24,0.0,14577.08,310.15
ORD-2024-17181,P0115,WH_BLR_S,30,22989.3,1508.69,129.09,0.0,24627.08,820.9
ORD-2024-17182,P0205,WH_NAGPUR_C,6,3328.08,579.39,25.82,0.0,3933.29,655.55
ORD-2024-17183,P0511,WH_MUMBAI_W,38,23279.56,472.5,163.51,0.0,23915.57,629.36
ORD-2024-17184,P0633,WH_KOLKATA_E,1,487.77,328.56,4.3,0.0,820.63,820.63
ORD-2024-17185,P0430,WH_NAGPUR_C,7,3889.9700000000003,634.66,30.12,0.0,4554.75,650.68
ORD-2024-17186,P0422,WH_KOLKATA_E,5,2144.0,822.11,21.51,0.0,2987.62,597.52
ORD-2024-17187,P0524,WH_KOLKATA_E,49,7317.66,1632.7206,210.85,0.0,9161.23,186.96
ORD-2024-17188,P0672,WH_DELHI_N,7,1742.02,359.56,30.12,0.0,2131.7,304.53
ORD-2024-17189,P0583,WH_MUMBAI_W,36,14728.32,310.78,154.91,0.0,15194.01,422.06
ORD-2024-17190,P0139,WH_NAGPUR_C,3,1794.6000000000001,538.9,12.91,0.0,2346.41,782.14
ORD-2024-17191,P0231,WH_KOLKATA_E,12,7140.24,1140.81,51.64,0.0,8332.69,694.39
