order_id,customer_id,customer_city,customer_state,product_id,warehouse_id,shipment_id,ordered_qty,fulfilled_qty,order_date,promised_date,actual_pod_date,order_status,is_on_time,is_in_full,is_canonical_otif
ORD-2024-33638,a315cd43cd43a1eb3c0f4d21d65f6628,bonfinopolis de minas,MG,P0088,WH_BLR_S,SHP-33638,36,32,2024-08-27 02:00:00,2024-08-27 17:46:48,2024-08-28 08:49:12,DELIVERED_LATE,0,0,0
ORD-2024-33639,40d1dfe01516c265dab24f5fe7124e5c,curitiba,PR,P0642,WH_KOLKATA_E,SHP-33639,10,10,2024-08-27 19:00:00,2024-08-28 20:28:48,2024-08-28 21:24:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-33640,c8431d21b0890f5760a4c628052bd458,rio novo do sul,ES,P0205,WH_KOLKATA_E,SHP-33640,1,0,2024-08-29 11:00:00,2024-08-30 05:33:00,2024-08-30 04:54:36,DELIVERED_ON_TIME,1,0,0
ORD-2024-33641,d520089f0783d83ef336bd06aa8923f9,urandi,BA,P0748,WH_KOLKATA_E,SHP-33641,7,7,2024-08-29 17:00:00,2024-08-30 02:07:12,2024-08-30 01:48:00,DELIVERED_ON_TIME,1,1,1
ORD-2024-33642,12cec4dfdc542a9bfd8ae48877401524,lavras,MG,P0410,WH_BLR_S,SHP-33642,44,44,2024-08-30 13:00:00,2024-08-31 10:48:00,2024-09-01 00:38:24,DELIVERED_LATE,0,1,0
ORD-2024-33643,43439ea445b4e95e19e7d6b93d384ae8,cajati,SP,P0633,WH_BLR_S,SHP-33643,26,26,2024-09-01 01:00:00,2024-09-01 08:51:36,2024-09-01 20:46:48,DELIVERED_LATE,0,1,0
ORD-2024-33644,58ad68479691db6a7a4cdb3c83184080,divino,MG,P0965,WH_DELHI_N,SHP-33644,43,40,2024-09-01 11:00:00,2024-09-02 15:37:48,2024-09-02 14:45:00,DELIVERED_ON_TIME,1,0,0
ORD-2024-33645,65d9213dfa004c17dc126503e106e4a3,bacabal,MA,P0222,WH_DELHI_N,SHP-33645,43,43,2024-09-02 18:00:00,2024-09-03 15:27:36,2024-09-03 15:57:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-33646,7fdcd2a125c52cf62bd814ec0e3bcf6d,paraiso do norte,PR,P0188,WH_BLR_S,SHP-33646,49,49,2024-09-03 19:00:00,2024-09-04 20:35:24,2024-09-05 19:01:12,DELIVERED_LATE,0,1,0
ORD-2024-33647,5a73cbfaa5062824202c66b6d32f2ccb,caraguatatuba,SP,P0041,WH_MUMBAI_W,SHP-33647,30,30,2024-09-05 10:00:00,2024-09-05 20:13:48,2024-09-05 19:59:24,DELIVERED_ON_TIME,1,1,1
ORD-2024-33648,d30a43ef4613415982f5d40a4d0e47bf,goiania,GO,P0589,WH_NAGPUR_C,SHP-33648,1,1,2024-09-06 10:00:00,2024-09-07 04:37:48,2024-09-07 06:21:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-33649,9617b9a23d254b90cd66aa0569a647c9,franca,SP,P0796,WH_NAGPUR_C,SHP-33649,15,15,2024-09-06 10:00:00,2024-09-07 03:43:12,2024-09-07 04:09:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-33650,2adab8995d75ecd5815438e710ec1030,suzano,SP,P0070,WH_BLR_S,SHP-33650,20,20,2024-09-07 15:00:00,2024-09-08 10:12:00,2024-09-08 09:21:00,DELIVERED_ON_TIME,1,1,1
ORD-2024-33651,748ccb204126f50c1afa1315a1cc0f07,feira de santana,BA,P0083,WH_KOLKATA_E,SHP-33651,22,22,2024-09-08 21:00:00,2024-09-09 13:50:24,2024-09-09 12:55:12,DELIVERED_ON_TIME,1,1,1
ORD-2024-33652,98ae06813e0146192ac3347558abd028,belo horizonte,MG,P0247,WH_BLR_S,SHP-33652,25,25,2024-09-09 18:00:00,2024-09-10 14:09:36,2024-09-11 06:27:00,DELIVERED_LATE,0,1,0
ORD-2024-33653,0899ee3a7b3e045cb930b5f394293736,sao paulo,SP,P0583,WH_DELHI_N,SHP-33653,36,36,2024-09-11 00:00:00,2024-09-11 20:25:12,2024-09-12 18:15:36,DELIVERED_LATE,0,1,0
ORD-2024-33654,a455f91b7ce36ac2eee4d8c54a05946c,campinas,SP,P0914,WH_MUMBAI_W,SHP-33654,37,37,2024-09-11 22:00:00,2024-09-12 21:18:00,2024-09-12 22:27:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-33655,c15fab5c4434b79b5646efd43c6e4cde,sao paulo,SP,P0372,WH_DELHI_N,SHP-33655,46,46,2024-09-13 00:00:00,2024-09-13 21:21:36,2024-09-13 22:45:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-33656,8a446e06026e18c1031c6782ec0664ee,itapema,SC,P0711,WH_DELHI_N,SHP-33656,45,45,2024-09-14 03:00:00,2024-09-15 01:55:12,2024-09-15 02:40:12,DELIVERED_ON_TIME,0,1,0
ORD-2024-33657,55b0cfd42e4162d7976f130efaa944e3,sao paulo,SP,P0432,WH_NAGPUR_C,SHP-33657,27,24,2024-09-14 19:00:00,2024-09-15 03:56:24,2024-09-15 04:55:48,DELIVERED_ON_TIME,0,0,0
ORD-2024-33658,57209ea26353a908b799bd553103dc6d,belo horizonte,MG,P0956,WH_NAGPUR_C,SHP-33658,19,19,2024-09-15 05:00:00,2024-09-16 09:56:24,2024-09-16 10:06:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-33659,ff2f5165c3155db5bb78c26df35a565a,diadema,SP,P0332,WH_KOLKATA_E,SHP-33659,19,19,2024-09-16 22:00:00,2024-09-17 13:26:24,2024-09-17 14:28:48,DELIVERED_ON_TIME,0,1,0
ORD-2024-33660,8bc813515b3bc503f13f53df20728dfd,teresina,PI,P0492,WH_KOLKATA_E,SHP-33660,16,16,2024-09-18 00:00:00,2024-09-18 11:46:12,2024-09-18 13:42:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-33661,eb3d2af3c4de34e553dd52e7c5d94736,patos de minas,MG,P0342,WH_MUMBAI_W,SHP-33661,21,21,2024-09-18 21:00:00,2024-09-19 15:25:12,2024-09-19 16:22:12,DELIVERED_ON_TIME,0,1,0
ORD-2024-33662,1d3d3d421496f24e0ef77180f1895894,taquara,RS,P0261,WH_KOLKATA_E,SHP-33662,33,33,2024-09-19 22:00:00,2024-09-20 17:17:24,2024-09-20 17:19:12,DELIVERED_ON_TIME,0,1,0
ORD-2024-33663,a05665ebdbef752ab0584df83dfb1ce0,santos,SP,P0005,WH_MUMBAI_W,SHP-33663,42,42,2024-09-21 14:00:00,2024-09-22 00:38:24,2024-09-22 00:29:24,DELIVERED_ON_TIME,1,1,1
ORD-2024-33664,1e731fba87f0c669e7909fb9a7ce408d,curitiba,PR,P0780,WH_DELHI_N,SHP-33664,31,31,2024-09-22 00:00:00,2024-09-23 03:13:48,2024-09-23 14:27:00,FAILED,0,1,0
ORD-2024-33665,ef21b7396cece7d3d4b2a7fa48e4582f,belo horizonte,MG,P0821,WH_NAGPUR_C,SHP-33665,34,34,2024-09-22 15:00:00,2024-09-23 03:34:48,2024-09-23 05:00:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-33666,31e490609b471fd1055c067585594722,campinas,SP,P0195,WH_DELHI_N,SHP-33666,15,15,2024-09-23 17:00:00,2024-09-24 09:16:48,2024-09-24 09:40:12,DELIVERED_ON_TIME,0,1,0
ORD-2024-33667,630485c75bb8e700c589bf101f618bd3,rio de janeiro,RJ,P0432,WH_MUMBAI_W,SHP-33667,36,28,2024-09-24 18:00:00,2024-09-25 10:55:48,2024-09-25 11:15:36,DELIVERED_ON_TIME,0,0,0
ORD-2024-33668,e3b3735a02b529ea7dd29c622dfb8678,rio de janeiro,RJ,P0608,WH_NAGPUR_C,SHP-33668,26,26,2024-09-25 11:00:00,2024-09-26 15:39:00,2024-09-26 16:54:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-33669,2a6f62824b20538999dc2687bc4c7bfe,brasilia,DF,P0176,WH_DELHI_N,SHP-33669,30,30,2024-09-26 18:00:00,2024-09-27 19:27:00,2024-09-27 18:54:00,DELIVERED_ON_TIME,1,1,1
ORD-2024-33670,173e7153a2524e46e9273d7fa559d42b,recife,PE,P0809,WH_BLR_S,SHP-33670,31,31,2024-09-27 21:00:00,2024-09-28 18:14:24,2024-09-29 01:16:48,DELIVERED_LATE,0,1,0
ORD-2024-33671,410bf44fa819e660e2fcaea12c35af43,sao paulo,SP,P0595,WH_BLR_S,SHP-33671,25,25,2024-07-01 14:00:00,2024-07-02 00:21:00,2024-07-02 08:24:36,DELIVERED_LATE,0,1,0
ORD-2024-33672,a92a76cb78cc4ed4b87e86d6a27c4f34,sao paulo,SP,P0432,WH_KOLKATA_E,SHP-33672,4,4,2024-07-02 04:00:00,2024-07-03 02:58:12,2024-07-03 02:14:24,DELIVERED_ON_TIME,1,1,1
ORD-2024-33673,dddffccfa38bffb0c6e906c17678009e,sao jose dos pinhais,PR,P0056,WH_DELHI_N,SHP-33673,12,12,2024-07-02 04:00:00,2024-07-03 04:41:24,2024-07-03 20:11:24,DELIVERED_LATE,0,1,0
ORD-2024-33674,60a0d861a188676b4415c2b9b0c60c94,sao pedro da aldeia,RJ,P0154,WH_KOLKATA_E,SHP-33674,19,19,2024-07-03 14:00:00,2024-07-04 07:24:36,2024-07-04 07:00:36,DELIVERED_ON_TIME,1,1,1
ORD-2024-33675,e6a26b9742c8bd89eab9278e1f451354,assai,PR,P0422,WH_NAGPUR_C,SHP-33675,9,9,2024-07-04 10:00:00,2024-07-05 14:27:00,2024-07-05 15:13:48,DELIVERED_ON_TIME,0,1,0
ORD-2024-33676,a6e1b2ca16f6fdb0eb443988df862f74,igarassu,PE,P0521,WH_DELHI_N,SHP-33676,25,25,2024-07-05 10:00:00,2024-07-06 11:21:00,2024-07-07 01:18:00,DELIVERED_LATE,0,1,0
ORD-2024-33677,def6003502bb7701e2cdc0cb5af42cfe,sao paulo,SP,P0544,WH_NAGPUR_C,SHP-33677,48,48,2024-07-06 14:00:00,2024-07-07 18:25:12,2024-07-07 20:08:24,DELIVERED_ON_TIME,0,1,0
ORD-2024-33678,ab3eead5a0680dfdd820127d25fea666,rio de janeiro,RJ,P0491,WH_MUMBAI_W,SHP-33678,47,47,2024-07-07 16:00:00,2024-07-08 22:48:00,2024-07-09 00:03:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-33679,7b4ed170927898dcffff911ace8c5d76,lupercio,SP,P0716,WH_KOLKATA_E,SHP-33679,41,41,2024-07-09 14:00:00,2024-07-10 02:07:48,2024-07-10 17:51:36,FAILED,0,1,0
ORD-2024-33680,e0db0394d5cb8befcb6dbf57b1e7aa61,cascavel,PR,P0294,WH_KOLKATA_E,SHP-33680,7,7,2024-07-10 14:00:00,2024-07-11 03:45:36,2024-07-11 13:25:48,DELIVERED_LATE,0,1,0
ORD-2024-33681,136e2c8c718aedc13d5304f0196c8178,jacarezinho,PR,P0662,WH_DELHI_N,SHP-33681,27,27,2024-07-10 09:00:00,2024-07-11 04:41:24,2024-07-11 06:25:12,DELIVERED_ON_TIME,0,1,0
ORD-2024-33682,ccdc2ddfa95f2b9436f3c21dfcd6ae2d,belo horizonte,MG,P0711,WH_NAGPUR_C,SHP-33682,48,48,2024-07-11 23:00:00,2024-07-12 05:23:24,2024-07-12 05:46:12,DELIVERED_ON_TIME,0,1,0
ORD-2024-33683,86b794305d0f1621562027fb00fd32c9,esteio,RS,P0030,WH_DELHI_N,SHP-33683,47,47,2024-07-12 08:00:00,2024-07-13 12:24:00,2024-07-13 14:04:48,DELIVERED_ON_TIME,0,1,0
ORD-2024-33684,a98102f934d6566ffecc597e6f762e90,sao paulo,SP,P0553,WH_DELHI_N,SHP-33684,43,43,2024-07-13 19:00:00,2024-07-14 16:07:12,2024-07-15 01:18:36,DELIVERED_LATE,0,1,0
ORD-2024-33685,574b75eb445dc885dc65eee5460752f7,amelia rodrigues,BA,P0404,WH_MUMBAI_W,SHP-33685,6,6,2024-07-14 23:00:00,2024-07-15 16:05:24,2024-07-15 16:09:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-33686,663b2f4912cde86eb883a82b848b75ce,mariana,MG,P0371,WH_DELHI_N,SHP-33686,35,35,2024-07-16 04:00:00,2024-07-16 20:03:00,2024-07-17 15:33:36,DELIVERED_LATE,0,1,0
ORD-2024-33687,186799b6bb8ea8989abffd8d1d8dc487,belo horizonte,MG,P0674,WH_DELHI_N,SHP-33687,32,32,2024-07-16 21:00:00,2024-07-17 21:04:48,2024-07-17 21:52:48,DELIVERED_ON_TIME,0,1,0
ORD-2024-33688,7fddcb57b072d265db33f4c805bbfbc2,sao paulo,SP,P0231,WH_BLR_S,SHP-33688,14,14,2024-07-18 01:00:00,2024-07-19 00:13:12,2024-07-19 00:52:48,DELIVERED_ON_TIME,0,1,0
ORD-2024-33689,d8a3b8bc08f3b315105a58bd347871af,campinas,SP,P0633,WH_KOLKATA_E,SHP-33689,6,6,2024-07-18 11:00:00,2024-07-19 07:11:24,2024-07-19 07:59:24,DELIVERED_ON_TIME,0,1,0
ORD-2024-33690,ce376facd77acd7fac4fd003910c53c9,lucelia,SP,P0276,WH_BLR_S,SHP-33690,49,49,2024-07-19 08:00:00,2024-07-20 06:42:36,2024-07-20 07:54:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-33691,12ed986a409853404a1366574224501c,sao jose,SC,P0962,WH_NAGPUR_C,SHP-33691,18,18,2024-07-21 02:00:00,2024-07-21 12:08:24,2024-07-21 13:49:12,DELIVERED_ON_TIME,0,1,0
ORD-2024-33692,b92268b0950d4673dcc0b8e1fd1ae17d,itajai,SC,P0866,WH_NAGPUR_C,SHP-33692,31,31,2024-07-21 23:00:00,2024-07-22 13:15:36,2024-07-22 13:30:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-33693,a42160958f684d2466feaf05286e2817,sao jose,SC,P0544,WH_KOLKATA_E,SHP-33693,16,16,2024-07-22 23:00:00,2024-07-23 17:14:24,2024-07-24 09:33:36,DELIVERED_LATE,0,1,0
ORD-2024-33694,afc847f33e3d5712e2ecfb9756c66a90,jaboticabal,SP,P0294,WH_KOLKATA_E,SHP-33694,3,3,2024-07-23 19:00:00,2024-07-24 21:00:00,2024-07-25 19:55:12,DELIVERED_LATE,0,1,0
ORD-2024-33695,1cfd4ea45437f523559fd5cd23d8fb8c,recife,PE,P0672,WH_KOLKATA_E,SHP-33695,31,31,2024-07-25 10:00:00,2024-07-26 01:15:00,2024-07-26 00:20:24,DELIVERED_ON_TIME,1,1,1
ORD-2024-33696,4cfa9cdca0845923fc4c7b759b2f5c21,sao paulo,SP,P0335,WH_BLR_S,SHP-33696,38,38,2024-07-26 09:00:00,2024-07-27 01:04:48,2024-07-28 01:31:48,FAILED,0,1,0
ORD-2024-33697,cb9e924bdc43e5388cd12af920059d4c,sideropolis,SC,P0316,WH_KOLKATA_E,SHP-33697,17,17,2024-07-26 05:00:00,2024-07-27 03:04:12,2024-07-27 03:33:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-33698,c009189a0fce48a8844dd35feca6025e,belo horizonte,MG,P0852,WH_BLR_S,SHP-33698,5,5,2024-07-27 14:00:00,2024-07-28 07:39:36,2024-07-28 09:15:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-33699,576780ffb54b45ed38f27fb4349de91c,sao paulo,SP,P0064,WH_NAGPUR_C,SHP-33699,16,16,2024-07-28 22:00:00,2024-07-29 12:58:48,2024-07-29 12:32:24,DELIVERED_ON_TIME,1,1,1
ORD-2024-33700,2eedcb04a74d694298ff6588c5520cce,sao paulo,SP,P0231,WH_KOLKATA_E,SHP-33700,17,17,2024-07-30 03:00:00,2024-07-30 12:02:24,2024-07-30 12:51:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-33701,00c7c6f2aaf86b1a5a386b103b67b218,paulinia,SP,P0470,WH_KOLKATA_E,SHP-33701,31,31,2024-07-30 22:00:00,2024-07-31 14:16:48,2024-07-31 15:53:24,DELIVERED_ON_TIME,0,1,0
ORD-2024-33702,7466e5f152d3e7c316e2866f8c42e433,petropolis,RJ,P0719,WH_BLR_S,SHP-33702,16,16,2024-08-01 10:00:00,2024-08-01 18:18:36,2024-08-01 18:36:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-33703,a4baf842746c9b377c5fe5ab016996b7,belo oriente,MG,P0084,WH_DELHI_N,SHP-33703,21,21,2024-08-02 08:00:00,2024-08-03 02:35:24,2024-08-03 10:31:48,DELIVERED_LATE,0,1,0
ORD-2024-33704,46e11714d9f2fbe6e44ced00b92c73aa,mariana,MG,P0491,WH_DELHI_N,SHP-33704,41,41,2024-08-03 04:00:00,2024-08-04 00:44:24,2024-08-03 23:52:12,DELIVERED_ON_TIME,1,1,1
ORD-2024-33705,3fc1728dbe8a2b9375d4b530b8932550,sao paulo,SP,P0637,WH_BLR_S,SHP-33705,39,25,2024-08-03 04:00:00,2024-08-04 06:50:24,2024-08-04 07:14:24,DELIVERED_ON_TIME,0,0,0
ORD-2024-33706,a43d606a2cf881c1bf8d76847f144d6e,porto alegre,RS,P0834,WH_MUMBAI_W,SHP-33706,37,37,2024-08-04 22:00:00,2024-08-05 11:36:00,2024-08-06 11:54:00,DELIVERED_LATE,0,1,0
ORD-2024-33707,d526e3825a9a2db7b54ec64abf1c57ec,rio de janeiro,RJ,P0716,WH_NAGPUR_C,SHP-33707,41,41,2024-08-06 00:00:00,2024-08-06 10:49:48,2024-08-06 11:48:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-33708,b085a8b42e927ed82dab09773753b1cb,amelia rodrigues,BA,P0927,WH_MUMBAI_W,SHP-33708,10,10,2024-08-07 01:00:00,2024-08-07 13:01:12,2024-08-07 14:30:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-33709,c66f24e36c6fd9e458f4a0dabdeb47d1,curitiba,PR,P0595,WH_DELHI_N,SHP-33709,32,32,2024-08-07 14:00:00,2024-08-08 17:36:36,2024-08-09 13:26:24,FAILED,0,1,0
ORD-2024-33710,1ee1735cf3d351d27c1d63251ee73de8,tubarao,SC,P0754,WH_DELHI_N,SHP-33710,25,25,2024-08-08 20:00:00,2024-08-09 23:03:00,2024-08-10 15:27:00,DELIVERED_LATE,0,1,0
ORD-2024-33711,d91dc5b08f5bb5e181a878580f4ec576,belem,PA,P0280,WH_KOLKATA_E,SHP-33711,33,21,2024-08-09 22:00:00,2024-08-10 21:52:48,2024-08-10 22:15:00,DELIVERED_ON_TIME,0,0,0
ORD-2024-33712,b54ba1f54a807f0bed4f7376454e7de3,sao paulo,SP,P0276,WH_KOLKATA_E,SHP-33712,39,39,2024-08-11 01:00:00,2024-08-12 03:59:24,2024-08-12 03:28:12,DELIVERED_ON_TIME,1,1,1
ORD-2024-33713,9bb70fa63970b9d88191a90481d551da,campo mourao,PR,P0852,WH_DELHI_N,SHP-33713,37,37,2024-08-11 12:00:00,2024-08-12 04:39:36,2024-08-12 06:11:24,DELIVERED_ON_TIME,0,1,0
ORD-2024-33714,4df14a3e8dfcdb84d0f23221ab98ec61,manhuacu,MG,P0524,WH_KOLKATA_E,SHP-33714,38,38,2024-08-12 10:00:00,2024-08-13 07:37:12,2024-08-13 17:34:12,DELIVERED_LATE,0,1,0
ORD-2024-33715,c1aee4ecf1d8ededf571249287d56854,jundiai,SP,P0998,WH_DELHI_N,SHP-33715,38,38,2024-08-13 18:00:00,2024-08-14 08:58:12,2024-08-14 09:31:48,DELIVERED_ON_TIME,0,1,0
ORD-2024-33716,905c292434c3a4f6e78a5bf3468a1488,batatais,SP,P0230,WH_MUMBAI_W,SHP-33716,28,28,2024-08-15 04:00:00,2024-08-15 14:45:00,2024-08-15 16:39:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-33717,598e9e9241218986a88156fb2c51c7df,sao paulo,SP,P0150,WH_NAGPUR_C,SHP-33717,15,15,2024-08-15 13:00:00,2024-08-16 14:27:00,2024-08-16 15:48:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-33718,4b7decb9b58e2569548b8b4c8e20e8d7,sao paulo,SP,P0592,WH_DELHI_N,SHP-33718,8,8,2024-08-17 11:00:00,2024-08-17 21:21:00,2024-08-17 21:27:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-33719,54e217beb4b07ffdebc14c428e3f240d,bauru,SP,P0840,WH_BLR_S,SHP-33719,1,1,2024-08-18 09:00:00,2024-08-19 01:54:00,2024-08-19 03:02:24,DELIVERED_ON_TIME,0,1,0
ORD-2024-33720,3fe7a525d5a0a4f3ab4f5d548267d7fc,uruguaiana,RS,P0261,WH_MUMBAI_W,SHP-33720,10,10,2024-08-19 01:00:00,2024-08-20 00:55:12,2024-08-20 02:42:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-33721,5b74e2ca6833cf82961fcedd1b0d8eae,fortaleza,CE,P0822,WH_MUMBAI_W,SHP-33721,35,35,2024-08-19 05:00:00,2024-08-20 05:06:00,2024-08-20 05:42:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-33722,f9498c1d633509de995d09aeee4f67c9,campina grande,PB,P0791,WH_KOLKATA_E,SHP-33722,48,48,2024-08-20 22:00:00,2024-08-21 07:43:12,2024-08-21 08:06:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-33723,a5f2379c5172a175f1f2b902a4d06960,sao joao de meriti,RJ,P0286,WH_NAGPUR_C,SHP-33723,33,33,2024-08-21 11:00:00,2024-08-22 12:51:00,2024-08-22 13:30:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-33724,4ff25b11b74df70d77dee5fac4dc0039,sao paulo,SP,P0965,WH_KOLKATA_E,SHP-33724,16,16,2024-08-22 12:00:00,2024-08-23 16:27:36,2024-08-24 14:43:48,DELIVERED_LATE,0,1,0
ORD-2024-33725,871417ab89b24e2388bfba0e5c2c351c,santo andre,SP,P0666,WH_MUMBAI_W,SHP-33725,14,14,2024-08-23 16:00:00,2024-08-24 16:27:36,2024-08-24 17:51:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-33726,3ae75409eae0fd9abb6b38503c7969ec,esteio,RS,P0084,WH_KOLKATA_E,SHP-33726,5,5,2024-08-25 05:00:00,2024-08-25 21:33:36,2024-08-25 22:40:48,DELIVERED_ON_TIME,0,1,0
ORD-2024-33727,0f7ef6c2fdb723b0ae2f59f371646d24,brasilia,DF,P0712,WH_NAGPUR_C,SHP-33727,16,16,2024-08-26 06:00:00,2024-08-26 20:27:00,2024-08-26 21:12:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-33728,ae93709aa59cb498535355ab9ff6e8cf,sao paulo,SP,P0927,WH_KOLKATA_E,SHP-33728,21,21,2024-08-27 06:00:00,2024-08-28 02:52:48,2024-08-28 04:46:48,DELIVERED_ON_TIME,0,1,0
ORD-2024-33729,250611bb96a6ae1849bd7815cf3b67a0,porto alegre,RS,P0103,WH_DELHI_N,SHP-33729,11,11,2024-08-27 06:00:00,2024-08-28 05:19:12,2024-08-28 05:13:12,DELIVERED_ON_TIME,1,1,1
ORD-2024-33730,fc8289e95b388efea5060cc8cfaef012,nova iguacu,RJ,P0544,WH_NAGPUR_C,SHP-33730,7,7,2024-08-28 16:00:00,2024-08-29 05:19:12,2024-08-29 05:09:36,DELIVERED_ON_TIME,1,1,1
ORD-2024-33731,6c51d0ee3472d8e60c646d5480f08789,rancho queimado,SC,P0583,WH_KOLKATA_E,SHP-33731,8,8,2024-08-29 09:00:00,2024-08-30 13:45:00,2024-08-30 13:28:48,DELIVERED_ON_TIME,1,1,1
ORD-2024-33732,b221a1216ce25664765639f2753409f3,itamarandiba,MG,P0583,WH_MUMBAI_W,SHP-33732,17,14,2024-08-30 10:00:00,2024-08-31 13:55:12,2024-08-31 15:09:00,DELIVERED_ON_TIME,0,0,0
ORD-2024-33733,8a86b00cbfc4091cc8b0b1fd597b9a53,sete lagoas,MG,P0410,WH_KOLKATA_E,SHP-33733,30,30,2024-08-31 13:00:00,2024-09-01 19:28:12,2024-09-01 20:52:12,DELIVERED_ON_TIME,0,1,0
ORD-2024-33734,0755e6f6ecac96625cb7a0efa00d0b39,serra,ES,P0992,WH_BLR_S,SHP-33734,14,14,2024-09-02 08:00:00,2024-09-02 19:54:36,2024-09-03 14:26:24,DELIVERED_LATE,0,1,0
ORD-2024-33735,fba07e232b15cccc3eacff2e597905e9,sao caetano do sul,SP,P0909,WH_BLR_S,SHP-33735,49,49,2024-09-03 14:00:00,2024-09-03 22:11:24,2024-09-04 04:57:00,DELIVERED_LATE,0,1,0
ORD-2024-33736,5da732e8664d395791fe3de618724d13,oriente,SP,P0070,WH_DELHI_N,SHP-33736,44,44,2024-09-04 05:00:00,2024-09-05 02:04:48,2024-09-05 01:50:24,DELIVERED_ON_TIME,1,1,1
ORD-2024-33737,d23dfb1dad1e005d8889511d3db1b888,sao paulo,SP,P0135,WH_DELHI_N,SHP-33737,33,33,2024-09-04 12:00:00,2024-09-05 04:08:24,2024-09-05 04:53:24,DELIVERED_ON_TIME,0,1,0
ORD-2024-33738,e5dd90b1403b3e5fc69a12644aeee5bb,sao paulo,SP,P0487,WH_BLR_S,SHP-33738,24,24,2024-09-05 22:00:00,2024-09-06 06:00:00,2024-09-07 03:25:48,DELIVERED_LATE,0,1,0
ORD-2024-33739,43a8f0d16dc07bbf5e34f897c36060af,petropolis,RJ,P0280,WH_MUMBAI_W,SHP-33739,7,7,2024-09-07 02:00:00,2024-09-07 11:44:24,2024-09-07 18:12:00,FAILED,0,1,0
ORD-2024-33740,08be5d1f213ea37487f2698ca4b2be07,ribeirao preto,SP,P0076,WH_DELHI_N,SHP-33740,38,38,2024-09-08 00:00:00,2024-09-08 11:20:24,2024-09-08 12:53:24,DELIVERED_ON_TIME,0,1,0
ORD-2024-33741,9f013819439467d13f6f19edfecf468b,salvador,BA,P0487,WH_MUMBAI_W,SHP-33741,15,15,2024-09-08 18:00:00,2024-09-09 14:07:12,2024-09-09 13:21:00,DELIVERED_ON_TIME,1,1,1
ORD-2024-33742,e27e6c78c40ec4b9d9bf621529c61dff,sao paulo,SP,P0103,WH_MUMBAI_W,SHP-33742,43,43,2024-09-09 18:00:00,2024-09-10 20:14:24,2024-09-11 04:07:12,DELIVERED_LATE,0,1,0
ORD-2024-33743,e4d7a84047ebee5d6e06108df76d78dd,blumenau,SC,P0228,WH_MUMBAI_W,SHP-33743,25,25,2024-09-11 03:00:00,2024-09-12 00:33:36,2024-09-12 01:15:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-33744,2e64d9fef4e07d2526ad4c98534bff10,urania,SP,P0822,WH_MUMBAI_W,SHP-33744,17,17,2024-09-12 16:00:00,2024-09-13 04:56:24,2024-09-13 14:40:12,DELIVERED_LATE,0,1,0
ORD-2024-33745,d75765e4433ca2a2fc02df9f2714cb33,goiania,GO,P0998,WH_NAGPUR_C,SHP-33745,33,33,2024-09-12 18:00:00,2024-09-13 03:51:00,2024-09-13 04:38:24,DELIVERED_ON_TIME,0,1,0
ORD-2024-33746,a7f323fb7663369c9d57bb5886201fb7,rio de janeiro,RJ,P0027,WH_BLR_S,SHP-33746,2,2,2024-09-13 20:00:00,2024-09-14 08:38:24,2024-09-14 08:43:48,DELIVERED_ON_TIME,0,1,0
ORD-2024-33747,e5529ccffa8468799205a6e959a31bd6,sao paulo,SP,P0056,WH_MUMBAI_W,SHP-33747,39,39,2024-09-14 14:00:00,2024-09-15 14:08:24,2024-09-16 08:14:24,DELIVERED_LATE,0,1,0
ORD-2024-33748,24f1fb7a5b78e540e78fe60aa25daa08,pinhao,SE,P0337,WH_NAGPUR_C,SHP-33748,10,10,2024-09-16 01:00:00,2024-09-16 11:37:48,2024-09-16 13:08:24,DELIVERED_ON_TIME,0,1,0
